id,season,division,round,localTeam,visitorTeam,localGoals,visitorGoals,date,timestamp
18805,1996-97,1,17,Sporting de Gijón,Deportivo de La Coruña,1,1,22/12/1996,851209200
18807,1996-97,1,17,Sevilla,Betis,0,3,22/12/1996,851209200
18808,1996-97,1,17,Tenerife,Espanyol,5,1,22/12/1996,851209200
18809,1996-97,1,17,Zaragoza,Racing de Santander,0,2,22/12/1996,851209200
18811,1996-97,1,18,Celta de Vigo,Valladolid,0,2,04/01/1997,852332400
18812,1996-97,1,18,Deportivo de La Coruña,Barcelona,0,1,04/01/1997,852332400
18814,1996-97,1,18,Extremadura UD,Atlético de Madrid,2,4,05/01/1997,852418800
18816,1996-97,1,18,Racing de Santander,Tenerife,1,2,05/01/1997,852418800
18817,1996-97,1,18,Real Sociedad,Zaragoza,1,0,05/01/1997,852418800
18818,1996-97,1,18,Real Madrid,Athletic Club,1,0,05/01/1997,852418800
18820,1996-97,1,18,Betis,Valencia,1,1,06/01/1997,852505200
18821,1996-97,1,18,Rayo Vallecano,Sevilla,2,0,05/03/1997,857516400
18822,1996-97,1,19,Tenerife,Real Sociedad,0,1,11/01/1997,852937200
18823,1996-97,1,19,Athletic Club,Celta de Vigo,2,2,12/01/1997,853023600
18824,1996-97,1,19,Atlético de Madrid,Zaragoza,5,1,12/01/1997,853023600
18826,1996-97,1,19,Extremadura UD,Real Madrid,0,0,12/01/1997,853023600
18828,1996-97,1,19,Sevilla,Oviedo,2,1,12/01/1997,853023600
18829,1996-97,1,19,Valencia,Rayo Vallecano,1,0,12/01/1997,853023600
18830,1996-97,1,19,Valladolid,Deportivo de La Coruña,1,1,12/01/1997,853023600
18832,1996-97,1,19,Sporting de Gijón,Betis,2,4,06/03/1997,857602800
18833,1996-97,1,20,Atlético de Madrid,Real Madrid,1,4,18/01/1997,853542000
18834,1996-97,1,20,Betis,Barcelona,2,4,19/01/1997,853628400
18835,1996-97,1,20,Celta de Vigo,Extremadura UD,0,1,19/01/1997,853628400
18836,1996-97,1,20,Deportivo de La Coruña,Athletic Club,2,2,19/01/1997,853628400
18840,1996-97,1,20,Rayo Vallecano,Sporting de Gijón,0,1,19/01/1997,853628400
18841,1996-97,1,20,Oviedo,Valencia,3,0,19/01/1997,853628400
18842,1996-97,1,20,Zaragoza,Tenerife,1,1,19/01/1997,853628400
18843,1996-97,1,20,Espanyol,Sevilla,1,0,20/01/1997,853714800
18844,1996-97,1,21,Extremadura UD,Deportivo de La Coruña,1,0,25/01/1997,854146800
18845,1996-97,1,21,Valencia,Espanyol,1,1,25/01/1997,854146800
18847,1996-97,1,21,Barcelona,Rayo Vallecano,6,0,26/01/1997,854233200
18849,1996-97,1,21,Sporting de Gijón,Oviedo,0,0,26/01/1997,854233200
18851,1996-97,1,21,Real Madrid,Celta de Vigo,4,0,26/01/1997,854233200
18852,1996-97,1,21,Sevilla,Racing de Santander,0,0,26/01/1997,854233200
18853,1996-97,1,21,Valladolid,Betis,1,3,27/01/1997,854319600
18854,1996-97,1,21,Tenerife,Atlético de Madrid,2,3,15/05/1997,863647200
18855,1996-97,1,22,Celta de Vigo,Atlético de Madrid,1,1,01/02/1997,854751600
18856,1996-97,1,22,Athletic Club,Betis,0,3,02/02/1997,854838000
18857,1996-97,1,22,Barcelona,Oviedo,2,2,02/02/1997,854838000
18859,1996-97,1,22,Sporting de Gijón,Espanyol,4,3,02/02/1997,854838000
18861,1996-97,1,22,Real Madrid,Deportivo de La Coruña,3,2,02/02/1997,854838000
18862,1996-97,1,22,Sevilla,Real Sociedad,2,3,02/02/1997,854838000
18863,1996-97,1,22,Valencia,Racing de Santander,1,1,02/02/1997,854838000
18864,1996-97,1,22,Valladolid,Rayo Vallecano,4,0,02/02/1997,854838000
18866,1996-97,1,23,Real Sociedad,Valencia,0,1,08/02/1997,855356400
18868,1996-97,1,23,Betis,Extremadura UD,3,1,09/02/1997,855442800
18869,1996-97,1,23,Deportivo de La Coruña,Celta de Vigo,2,2,09/02/1997,855442800
18870,1996-97,1,23,Espanyol,Barcelona,2,0,09/02/1997,855442800
18872,1996-97,1,23,Racing de Santander,Sporting de Gijón,2,0,09/02/1997,855442800
18873,1996-97,1,23,Rayo Vallecano,Athletic Club,1,1,09/02/1997,855442800
18874,1996-97,1,23,Oviedo,Valladolid,1,1,09/02/1997,855442800
18876,1996-97,1,23,Zaragoza,Sevilla,2,1,09/02/1997,855442800
18877,1996-97,1,24,Real Madrid,Betis,2,2,15/02/1997,855961200
18878,1996-97,1,24,Sevilla,Tenerife,2,1,15/02/1997,855961200
18879,1996-97,1,24,Valencia,Zaragoza,1,1,15/02/1997,855961200
18880,1996-97,1,24,Athletic Club,Oviedo,3,2,16/02/1997,856047600
18881,1996-97,1,24,Barcelona,Racing de Santander,1,0,16/02/1997,856047600
18883,1996-97,1,24,Deportivo de La Coruña,Atlético de Madrid,0,0,16/02/1997,856047600
18884,1996-97,1,24,Extremadura UD,Rayo Vallecano,1,0,16/02/1997,856047600
18885,1996-97,1,24,Sporting de Gijón,Real Sociedad,0,0,16/02/1997,856047600
18887,1996-97,1,24,Valladolid,Espanyol,2,1,16/02/1997,856047600
18890,1996-97,1,25,Betis,Celta de Vigo,1,1,19/02/1997,856306800
18891,1996-97,1,25,Espanyol,Athletic Club,0,2,19/02/1997,856306800
18893,1996-97,1,25,Racing de Santander,Valladolid,2,0,19/02/1997,856306800
18894,1996-97,1,25,Rayo Vallecano,Real Madrid,1,0,19/02/1997,856306800
18895,1996-97,1,25,Oviedo,Extremadura UD,0,0,19/02/1997,856306800
18896,1996-97,1,25,Tenerife,Valencia,2,1,19/02/1997,856306800
18897,1996-97,1,25,Zaragoza,Sporting de Gijón,5,0,19/02/1997,856306800
18898,1996-97,1,25,Real Sociedad,Barcelona,2,0,20/02/1997,856393200
18900,1996-97,1,26,Athletic Club,Racing de Santander,2,2,23/02/1997,856652400
18901,1996-97,1,26,Barcelona,Zaragoza,4,1,23/02/1997,856652400
18902,1996-97,1,26,Celta de Vigo,Rayo Vallecano,2,0,23/02/1997,856652400
18903,1996-97,1,26,Deportivo de La Coruña,Betis,3,0,23/02/1997,856652400
18904,1996-97,1,26,Extremadura UD,Espanyol,3,0,23/02/1997,856652400
18905,1996-97,1,26,Sporting de Gijón,Tenerife,2,1,23/02/1997,856652400
18906,1996-97,1,26,Real Madrid,Oviedo,6,1,23/02/1997,856652400
18908,1996-97,1,26,Valladolid,Real Sociedad,3,0,23/02/1997,856652400
18910,1996-97,1,27,Atlético de Madrid,Sevilla,3,2,01/03/1997,857170800
18912,1996-97,1,27,Rayo Vallecano,Deportivo de La Coruña,1,2,01/03/1997,857170800
18913,1996-97,1,27,Tenerife,Barcelona,4,0,01/03/1997,857170800
18916,1996-97,1,27,Racing de Santander,Extremadura UD,2,3,02/03/1997,857257200
18917,1996-97,1,27,Real Sociedad,Athletic Club,0,0,02/03/1997,857257200
18918,1996-97,1,27,Oviedo,Celta de Vigo,2,1,02/03/1997,857257200
18919,1996-97,1,27,Zaragoza,Valladolid,1,0,02/03/1997,857257200
18920,1996-97,1,27,Espanyol,Real Madrid,0,2,03/03/1997,857343600
18921,1996-97,1,28,Valencia,Sevilla,4,2,08/03/1997,857775600
18922,1996-97,1,28,Athletic Club,Zaragoza,2,2,09/03/1997,857862000
18924,1996-97,1,28,Betis,Atlético de Madrid,3,2,09/03/1997,857862000
18925,1996-97,1,28,Celta de Vigo,Espanyol,2,2,09/03/1997,857862000
18926,1996-97,1,28,Deportivo de La Coruña,Oviedo,3,0,09/03/1997,857862000
18927,1996-97,1,28,Extremadura UD,Real Sociedad,1,0,09/03/1997,857862000
18930,1996-97,1,28,Valladolid,Tenerife,0,2,09/03/1997,857862000
18931,1996-97,1,28,Real Madrid,Racing de Santander,2,1,10/03/1997,857948400
18932,1996-97,1,29,Tenerife,Athletic Club,3,3,14/03/1997,858294000
18933,1996-97,1,29,Atlético de Madrid,Valencia,1,4,15/03/1997,858380400
18934,1996-97,1,29,Espanyol,Deportivo de La Coruña,0,1,15/03/1997,858380400
18937,1996-97,1,29,Racing de Santander,Celta de Vigo,1,0,16/03/1997,858466800
18938,1996-97,1,29,Rayo Vallecano,Betis,0,4,16/03/1997,858466800
18940,1996-97,1,29,Sevilla,Sporting de Gijón,2,1,16/03/1997,858466800
18941,1996-97,1,29,Zaragoza,Extremadura UD,3,1,16/03/1997,858466800
18942,1996-97,1,29,Real Sociedad,Real Madrid,1,2,17/03/1997,858553200
18943,1996-97,1,30,Betis,Oviedo,4,0,22/03/1997,858985200
18944,1996-97,1,30,Celta de Vigo,Real Sociedad,1,1,22/03/1997,858985200
18946,1996-97,1,30,Barcelona,Sevilla,4,0,23/03/1997,859071600
18947,1996-97,1,30,Deportivo de La Coruña,Racing de Santander,2,1,23/03/1997,859071600
18948,1996-97,1,30,Extremadura UD,Tenerife,2,0,23/03/1997,859071600
18950,1996-97,1,30,Rayo Vallecano,Atlético de Madrid,1,2,23/03/1997,859071600
18951,1996-97,1,30,Real Madrid,Zaragoza,2,0,23/03/1997,859071600
18953,1996-97,1,30,Sporting de Gijón,Valencia,2,1,24/03/1997,859158000
18954,1996-97,1,31,Real Sociedad,Deportivo de La Coruña,1,1,29/03/1997,859590000
18956,1996-97,1,31,Espanyol,Betis,0,0,30/03/1997,859676400
18959,1996-97,1,31,Oviedo,Rayo Vallecano,0,2,30/03/1997,859676400
18960,1996-97,1,31,Sevilla,Valladolid,2,2,30/03/1997,859676400
18961,1996-97,1,31,Tenerife,Real Madrid,1,1,30/03/1997,859676400
18962,1996-97,1,31,Valencia,Barcelona,1,1,30/03/1997,859676400
18963,1996-97,1,31,Zaragoza,Celta de Vigo,1,1,30/03/1997,859676400
18964,1996-97,1,31,Atlético de Madrid,Sporting de Gijón,2,1,31/03/1997,859759200
18965,1996-97,1,32,Celta de Vigo,Tenerife,3,1,05/04/1997,860191200
18966,1996-97,1,32,Oviedo,Atlético de Madrid,4,1,05/04/1997,860191200
18967,1996-97,1,32,Athletic Club,Sevilla,0,0,06/04/1997,860277600
18968,1996-97,1,32,Barcelona,Sporting de Gijón,4,0,06/04/1997,860277600
18969,1996-97,1,32,Betis,Racing de Santander,2,2,06/04/1997,860277600
18970,1996-97,1,32,Deportivo de La Coruña,Zaragoza,1,0,06/04/1997,860277600
18973,1996-97,1,32,Rayo Vallecano,Espanyol,0,1,06/04/1997,860277600
18974,1996-97,1,32,Valladolid,Valencia,4,1,06/04/1997,860277600
18976,1996-97,1,33,Sevilla,Extremadura UD,0,0,12/04/1997,860796000
18977,1996-97,1,33,Tenerife,Deportivo de La Coruña,2,1,12/04/1997,860796000
18978,1996-97,1,33,Valencia,Athletic Club,5,2,12/04/1997,860796000
18979,1996-97,1,33,Atlético de Madrid,Barcelona,2,5,13/04/1997,860882400
18981,1996-97,1,33,Sporting de Gijón,Valladolid,1,2,13/04/1997,860882400
18983,1996-97,1,33,Racing de Santander,Rayo Vallecano,1,2,13/04/1997,860882400
18984,1996-97,1,33,Real Sociedad,Betis,0,1,13/04/1997,860882400
18986,1996-97,1,33,Espanyol,Oviedo,2,0,14/04/1997,860968800
18987,1996-97,1,34,Extremadura UD,Valencia,1,0,15/04/1997,861055200
18988,1996-97,1,34,Athletic Club,Sporting de Gijón,4,0,16/04/1997,861141600
18989,1996-97,1,34,Betis,Zaragoza,2,2,16/04/1997,861141600
18993,1996-97,1,34,Rayo Vallecano,Real Sociedad,1,0,16/04/1997,861141600
18994,1996-97,1,34,Real Madrid,Sevilla,4,2,16/04/1997,861141600
18995,1996-97,1,34,Valladolid,Barcelona,3,1,16/04/1997,861141600
18996,1996-97,1,34,Espanyol,Atlético de Madrid,0,0,17/04/1997,861228000
18997,1996-97,1,34,Oviedo,Racing de Santander,1,5,17/04/1997,861228000
18998,1996-97,1,35,Tenerife,Betis,0,1,19/04/1997,861400800
18999,1996-97,1,35,Atlético de Madrid,Valladolid,3,1,20/04/1997,861487200
19000,1996-97,1,35,Barcelona,Athletic Club,2,0,20/04/1997,861487200
19002,1996-97,1,35,Sporting de Gijón,Extremadura UD,1,1,20/04/1997,861487200
19004,1996-97,1,35,Racing de Santander,Espanyol,1,1,20/04/1997,861487200
19005,1996-97,1,35,Real Sociedad,Oviedo,1,0,20/04/1997,861487200
19006,1996-97,1,35,Sevilla,Celta de Vigo,2,0,20/04/1997,861487200
19007,1996-97,1,35,Zaragoza,Rayo Vallecano,3,2,20/04/1997,861487200
19008,1996-97,1,35,Valencia,Real Madrid,1,1,21/04/1997,861573600
19009,1996-97,1,36,Deportivo de La Coruña,Sevilla,3,0,03/05/1997,862610400
19010,1996-97,1,36,Athletic Club,Valladolid,0,0,04/05/1997,862696800
19012,1996-97,1,36,Celta de Vigo,Valencia,1,1,04/05/1997,862696800
19013,1996-97,1,36,Espanyol,Real Sociedad,3,0,04/05/1997,862696800
19015,1996-97,1,36,Racing de Santander,Atlético de Madrid,1,1,04/05/1997,862696800
19016,1996-97,1,36,Rayo Vallecano,Tenerife,1,2,04/05/1997,862696800
19017,1996-97,1,36,Real Madrid,Sporting de Gijón,3,1,04/05/1997,862696800
19018,1996-97,1,36,Oviedo,Zaragoza,1,0,04/05/1997,862696800
19019,1996-97,1,36,Extremadura UD,Barcelona,1,3,05/05/1997,862783200
19020,1996-97,1,37,Barcelona,Real Madrid,1,0,10/05/1997,863215200
19021,1996-97,1,37,Valladolid,Extremadura UD,4,0,10/05/1997,863215200
19022,1996-97,1,37,Atlético de Madrid,Athletic Club,2,1,11/05/1997,863301600
19024,1996-97,1,37,Sporting de Gijón,Celta de Vigo,2,1,11/05/1997,863301600
19026,1996-97,1,37,Real Sociedad,Racing de Santander,2,0,11/05/1997,863301600
19028,1996-97,1,37,Tenerife,Oviedo,2,2,11/05/1997,863301600
19029,1996-97,1,37,Zaragoza,Espanyol,1,0,11/05/1997,863301600
19030,1996-97,1,37,Valencia,Deportivo de La Coruña,1,1,12/05/1997,863388000
19031,1996-97,1,38,Betis,Sevilla,3,3,17/05/1997,863820000
19032,1996-97,1,38,Deportivo de La Coruña,Sporting de Gijón,0,0,18/05/1997,863906400
19033,1996-97,1,38,Espanyol,Tenerife,1,0,18/05/1997,863906400
19034,1996-97,1,38,Extremadura UD,Athletic Club,1,2,18/05/1997,863906400
19036,1996-97,1,38,Racing de Santander,Zaragoza,1,2,18/05/1997,863906400
19037,1996-97,1,38,Real Sociedad,Atlético de Madrid,1,1,18/05/1997,863906400
19039,1996-97,1,38,Real Madrid,Valladolid,1,0,18/05/1997,863906400
19041,1996-97,1,38,Celta de Vigo,Barcelona,1,3,19/05/1997,863992800
19042,1996-97,1,39,Barcelona,Deportivo de La Coruña,1,0,24/05/1997,864424800
19043,1996-97,1,39,Athletic Club,Real Madrid,1,0,25/05/1997,864511200
19044,1996-97,1,39,Atlético de Madrid,Extremadura UD,1,1,25/05/1997,864511200
19048,1996-97,1,39,Sevilla,Rayo Vallecano,2,0,25/05/1997,864511200
19049,1996-97,1,39,Tenerife,Racing de Santander,2,2,25/05/1997,864511200
19050,1996-97,1,39,Valladolid,Celta de Vigo,0,1,25/05/1997,864511200
19051,1996-97,1,39,Zaragoza,Real Sociedad,3,0,25/05/1997,864511200
19052,1996-97,1,39,Valencia,Betis,1,1,26/05/1997,864597600
19053,1996-97,1,40,Betis,Sporting de Gijón,0,1,31/05/1997,865029600
19054,1996-97,1,40,Rayo Vallecano,Valencia,3,1,31/05/1997,865029600
19055,1996-97,1,40,Celta de Vigo,Athletic Club,0,2,01/06/1997,865116000
19056,1996-97,1,40,Deportivo de La Coruña,Valladolid,0,2,01/06/1997,865116000
19060,1996-97,1,40,Real Madrid,Extremadura UD,5,0,01/06/1997,865116000
19061,1996-97,1,40,Oviedo,Sevilla,1,0,01/06/1997,865116000
19062,1996-97,1,40,Real Sociedad,Tenerife,3,0,02/06/1997,865202400
19063,1996-97,1,40,Zaragoza,Atlético de Madrid,2,3,02/06/1997,865202400
19064,1996-97,1,41,Real Madrid,Atlético de Madrid,3,1,14/06/1997,866239200
19065,1996-97,1,41,Barcelona,Betis,3,0,15/06/1997,866325600
19067,1996-97,1,41,Extremadura UD,Celta de Vigo,2,0,15/06/1997,866325600
19068,1996-97,1,41,Sporting de Gijón,Rayo Vallecano,3,0,15/06/1997,866325600
19070,1996-97,1,41,Sevilla,Espanyol,3,1,15/06/1997,866325600
19071,1996-97,1,41,Tenerife,Zaragoza,3,3,15/06/1997,866325600
19072,1996-97,1,41,Valencia,Oviedo,2,1,15/06/1997,866325600
19074,1996-97,1,41,Athletic Club,Deportivo de La Coruña,1,0,16/06/1997,866412000
19075,1996-97,1,42,Betis,Valladolid,2,0,21/06/1997,866844000
19076,1996-97,1,42,Espanyol,Valencia,3,2,21/06/1997,866844000
19077,1996-97,1,42,Celta de Vigo,Real Madrid,4,0,22/06/1997,866930400
19078,1996-97,1,42,Deportivo de La Coruña,Extremadura UD,1,0,22/06/1997,866930400
19080,1996-97,1,42,Racing de Santander,Sevilla,1,4,22/06/1997,866930400
19082,1996-97,1,42,Rayo Vallecano,Barcelona,1,2,22/06/1997,866930400
19083,1996-97,1,42,Oviedo,Sporting de Gijón,0,0,22/06/1997,866930400
19085,1996-97,1,42,Atlético de Madrid,Tenerife,0,3,23/06/1997,867016800
19086,1996-97,2,1,Almería,Las Palmas,0,0,31/08/1996,841442400
19090,1996-97,2,1,Alavés,Villarreal,2,1,01/09/1996,841528800
19103,1996-97,2,2,Las Palmas,Leganés,2,0,08/09/1996,842133600
19104,1996-97,2,2,Villarreal,Levante,2,0,08/09/1996,842133600
19107,1996-97,2,3,Almería,Osasuna,0,3,14/09/1996,842652000
19113,1996-97,2,3,Eibar,Villarreal,2,0,15/09/1996,842738400
19118,1996-97,2,4,Osasuna,Leganés,0,0,22/09/1996,843343200
19123,1996-97,2,4,Las Palmas,Albacete,3,1,22/09/1996,843343200
19136,1996-97,2,6,Alavés,Levante,0,2,12/10/1996,845071200
19140,1996-97,2,6,Osasuna,Albacete,1,1,13/10/1996,845157600
19144,1996-97,2,6,Villarreal,Almería,2,0,13/10/1996,845157600
19150,1996-97,2,7,Leganés,Villarreal,1,1,20/10/1996,845762400
19154,1996-97,2,7,Eibar,Alavés,1,0,20/10/1996,845762400
19159,1996-97,2,8,Osasuna,Las Palmas,1,1,27/10/1996,846367200
19161,1996-97,2,8,Levante,Eibar,0,1,27/10/1996,846367200
19169,1996-97,2,9,Albacete,Villarreal,2,0,03/11/1996,846975600
19178,1996-97,2,10,Alavés,Almería,1,1,10/11/1996,847580400
19187,1996-97,2,11,Leganés,Alavés,0,0,16/11/1996,848098800
19188,1996-97,2,11,Las Palmas,Villarreal,0,0,16/11/1996,848098800
19190,1996-97,2,11,Almería,Levante,0,2,17/11/1996,848185200
19201,1996-97,2,12,Levante,Leganés,3,3,24/11/1996,848790000
19202,1996-97,2,12,Eibar,Almería,1,1,24/11/1996,848790000
19206,1996-97,2,13,Osasuna,Villarreal,4,1,30/11/1996,849308400
19209,1996-97,2,13,Albacete,Alavés,1,1,01/12/1996,849394800
19211,1996-97,2,13,Leganés,Eibar,1,2,01/12/1996,849394800
19221,1996-97,2,14,Levante,Albacete,0,0,08/12/1996,849999600
19228,1996-97,2,15,Albacete,Eibar,1,0,15/12/1996,850604400
19232,1996-97,2,15,Las Palmas,Alavés,1,1,15/12/1996,850604400
19240,1996-97,2,16,Almería,Leganés,3,2,22/12/1996,851209200
19243,1996-97,2,16,Levante,Las Palmas,2,1,22/12/1996,851209200
19246,1996-97,2,17,Osasuna,Alavés,1,1,04/01/1997,852332400
19250,1996-97,2,17,Las Palmas,Eibar,2,0,04/01/1997,852332400
19256,1996-97,2,18,Almería,Albacete,1,1,11/01/1997,852937200
19261,1996-97,2,18,Levante,Osasuna,2,1,12/01/1997,853023600
19266,1996-97,2,19,Osasuna,Eibar,0,0,18/01/1997,853542000
19269,1996-97,2,19,Albacete,Leganés,0,1,19/01/1997,853628400
19278,1996-97,2,20,Las Palmas,Almería,1,1,25/01/1997,854146800
19284,1996-97,2,20,Villarreal,Alavés,2,4,26/01/1997,854233200
19290,1996-97,2,21,Leganés,Las Palmas,1,0,02/02/1997,854838000
19292,1996-97,2,21,Levante,Villarreal,2,1,02/02/1997,854838000
19299,1996-97,2,22,Villarreal,Eibar,1,0,08/02/1997,855356400
19300,1996-97,2,22,Osasuna,Almería,2,1,09/02/1997,855442800
19309,1996-97,2,23,Albacete,Las Palmas,1,1,16/02/1997,856047600
19311,1996-97,2,23,Leganés,Osasuna,2,0,16/02/1997,856047600
19326,1996-97,2,25,Levante,Alavés,0,1,01/03/1997,857170800
19328,1996-97,2,25,Albacete,Osasuna,2,1,02/03/1997,857257200
19329,1996-97,2,25,Almería,Villarreal,0,0,02/03/1997,857257200
19339,1996-97,2,26,Alavés,Eibar,1,3,09/03/1997,857862000
19344,1996-97,2,26,Villarreal,Leganés,0,0,09/03/1997,857862000
19347,1996-97,2,27,Eibar,Levante,2,0,15/03/1997,858380400
19348,1996-97,2,27,Las Palmas,Osasuna,3,1,15/03/1997,858380400
19364,1996-97,2,28,Villarreal,Albacete,1,0,23/03/1997,859071600
19373,1996-97,2,29,Almería,Alavés,1,0,30/03/1997,859676400
19377,1996-97,2,30,Levante,Almería,2,2,05/04/1997,860191200
19378,1996-97,2,30,Alavés,Leganés,2,0,06/04/1997,860277600
19384,1996-97,2,30,Villarreal,Las Palmas,1,0,06/04/1997,860277600
19387,1996-97,2,31,Leganés,Levante,1,1,12/04/1997,860796000
19391,1996-97,2,31,Almería,Eibar,0,1,13/04/1997,860882400
19397,1996-97,2,32,Eibar,Leganés,0,0,19/04/1997,861400800
19399,1996-97,2,32,Villarreal,Osasuna,1,0,19/04/1997,861400800
19400,1996-97,2,32,Alavés,Albacete,0,2,20/04/1997,861487200
19410,1996-97,2,33,Albacete,Levante,1,0,04/05/1997,862696800
19419,1996-97,2,34,Alavés,Las Palmas,1,1,11/05/1997,863301600
19422,1996-97,2,34,Eibar,Albacete,1,0,11/05/1997,863301600
19430,1996-97,2,35,Las Palmas,Levante,4,2,17/05/1997,863820000
19433,1996-97,2,35,Leganés,Almería,3,0,18/05/1997,863906400
19436,1996-97,2,36,Eibar,Las Palmas,0,0,24/05/1997,864424800
19438,1996-97,2,36,Alavés,Osasuna,0,1,25/05/1997,864511200
19446,1996-97,2,37,Osasuna,Levante,1,0,31/05/1997,865029600
19449,1996-97,2,37,Albacete,Almería,1,0,01/06/1997,865116000
19459,1996-97,2,38,Leganés,Albacete,2,1,15/06/1997,866325600
19463,1996-97,2,38,Eibar,Osasuna,1,1,15/06/1997,866325600
19466,1997-98,1,1,Real Madrid,Atlético de Madrid,1,1,30/08/1997,872892000
19467,1997-98,1,1,Athletic Club,Espanyol,1,3,31/08/1997,872978400
19468,1997-98,1,1,Barcelona,Real Sociedad,3,0,31/08/1997,872978400
19469,1997-98,1,1,Celta de Vigo,Zaragoza,2,1,31/08/1997,872978400
19474,1997-98,1,1,Tenerife,Deportivo de La Coruña,0,0,31/08/1997,872978400
19475,1997-98,1,1,Valladolid,Betis,1,3,01/09/1997,873064800
19476,1997-98,1,2,Atlético de Madrid,Valladolid,5,0,06/09/1997,873496800
19477,1997-98,1,2,Betis,Athletic Club,1,1,06/09/1997,873496800
19479,1997-98,1,2,Espanyol,Celta de Vigo,1,1,07/09/1997,873583200
19480,1997-98,1,2,Sporting de Gijón,Tenerife,0,2,07/09/1997,873583200
19482,1997-98,1,2,Real Sociedad,Racing de Santander,1,0,07/09/1997,873583200
19484,1997-98,1,2,Zaragoza,Oviedo,3,3,07/09/1997,873583200
19485,1997-98,1,2,Valencia,Barcelona,0,3,08/09/1997,873669600
19486,1997-98,1,3,Athletic Club,Atlético de Madrid,1,0,13/09/1997,874101600
19487,1997-98,1,3,Barcelona,Deportivo de La Coruña,2,1,13/09/1997,874101600
19488,1997-98,1,3,Real Madrid,Real Sociedad,2,0,13/09/1997,874101600
19490,1997-98,1,3,Celta de Vigo,Betis,2,0,14/09/1997,874188000
19493,1997-98,1,3,Racing de Santander,Valencia,2,1,14/09/1997,874188000
19494,1997-98,1,3,Oviedo,Espanyol,1,1,14/09/1997,874188000
19496,1997-98,1,4,Atlético de Madrid,Celta de Vigo,3,3,27/09/1997,875311200
19497,1997-98,1,4,Deportivo de La Coruña,Racing de Santander,4,1,27/09/1997,875311200
19498,1997-98,1,4,Sporting de Gijón,Barcelona,1,4,27/09/1997,875311200
19499,1997-98,1,4,Real Sociedad,Valladolid,3,0,27/09/1997,875311200
19501,1997-98,1,4,Valencia,Real Madrid,0,2,27/09/1997,875311200
19502,1997-98,1,4,Betis,Oviedo,1,1,28/09/1997,875397600
19506,1997-98,1,5,Athletic Club,Real Sociedad,1,1,04/10/1997,875916000
19507,1997-98,1,5,Zaragoza,Espanyol,1,1,04/10/1997,875916000
19508,1997-98,1,5,Barcelona,Tenerife,3,2,05/10/1997,876002400
19511,1997-98,1,5,Racing de Santander,Sporting de Gijón,4,1,05/10/1997,876002400
19512,1997-98,1,5,Real Madrid,Deportivo de La Coruña,0,0,05/10/1997,876002400
19513,1997-98,1,5,Oviedo,Atlético de Madrid,0,2,05/10/1997,876002400
19514,1997-98,1,5,Valladolid,Valencia,0,3,05/10/1997,876002400
19518,1997-98,1,6,Betis,Zaragoza,3,3,15/10/1997,876866400
19519,1997-98,1,6,Deportivo de La Coruña,Valladolid,1,3,15/10/1997,876866400
19521,1997-98,1,6,Sporting de Gijón,Real Madrid,0,2,15/10/1997,876866400
19522,1997-98,1,6,Real Sociedad,Celta de Vigo,2,1,15/10/1997,876866400
19524,1997-98,1,6,Tenerife,Racing de Santander,2,2,15/10/1997,876866400
19525,1997-98,1,6,Valencia,Athletic Club,1,1,15/10/1997,876866400
19526,1997-98,1,7,Athletic Club,Deportivo de La Coruña,1,1,18/10/1997,877125600
19528,1997-98,1,7,Real Madrid,Tenerife,3,0,18/10/1997,877125600
19529,1997-98,1,7,Valladolid,Sporting de Gijón,1,1,18/10/1997,877125600
19530,1997-98,1,7,Zaragoza,Atlético de Madrid,1,5,18/10/1997,877125600
19531,1997-98,1,7,Celta de Vigo,Valencia,1,0,19/10/1997,877212000
19532,1997-98,1,7,Espanyol,Betis,5,0,19/10/1997,877212000
19535,1997-98,1,7,Oviedo,Real Sociedad,0,5,19/10/1997,877212000
19536,1997-98,1,8,Deportivo de La Coruña,Celta de Vigo,1,1,25/10/1997,877730400
19537,1997-98,1,8,Atlético de Madrid,Espanyol,0,2,26/10/1997,877816800
19538,1997-98,1,8,Barcelona,Racing de Santander,2,0,26/10/1997,877816800
19540,1997-98,1,8,Sporting de Gijón,Athletic Club,1,2,26/10/1997,877816800
19543,1997-98,1,8,Tenerife,Valladolid,1,0,26/10/1997,877816800
19544,1997-98,1,8,Valencia,Oviedo,1,1,26/10/1997,877816800
19546,1997-98,1,9,Athletic Club,Tenerife,3,0,01/11/1997,878338800
19547,1997-98,1,9,Betis,Atlético de Madrid,2,3,01/11/1997,878338800
19548,1997-98,1,9,Real Madrid,Barcelona,2,3,01/11/1997,878338800
19550,1997-98,1,9,Celta de Vigo,Sporting de Gijón,1,0,02/11/1997,878425200
19553,1997-98,1,9,Oviedo,Deportivo de La Coruña,1,1,02/11/1997,878425200
19554,1997-98,1,9,Zaragoza,Real Sociedad,0,0,02/11/1997,878425200
19556,1997-98,1,10,Racing de Santander,Real Madrid,1,2,08/11/1997,878943600
19558,1997-98,1,10,Barcelona,Valladolid,1,2,09/11/1997,879030000
19560,1997-98,1,10,Sporting de Gijón,Oviedo,1,2,09/11/1997,879030000
19562,1997-98,1,10,Real Sociedad,Espanyol,2,0,09/11/1997,879030000
19564,1997-98,1,10,Tenerife,Celta de Vigo,1,3,09/11/1997,879030000
